id,name,references,strong,close,total
b22957601,Bombardier J. K. Murray,1,1,18,19
b22957613,Corporal Paul Teesdale Smith,1,1,6,7
b22957625,Corporal O. Owre,1,1,0,1
b22957637,Lance Corporal B. Pearce,1,0,2,2
b22957649,Signaller A. Dougherty,1,1,0,1
b22957662,Gunner D. Williams,2,2,5,7
b22957674,Gunner Alan Fotheringham,1,1,0,1
b22957686,Private R. Gennoe,1,0,0,0
b22957698,Warrant Officer G. Hurl,1,1,0,1
b22957704,Lieutenant C. McCann,2,1,0,1
b22957716,Driver Edgar Sincock (sic),1,0,1,1
b22957728,Driver T. Bowen,1,0,0,0
b2295773x,Signaller H. Pike,1,1,0,1
b22957741,Sergeant Charles Curgenven,4,3,0,3
b22957753,Private F. Brealey,3,1,2,3
b22957765,Private T. Eveson,2,1,0,1
b22957777,Private A. Campbell,1,1,1,2
b22957789,Third Officer Charlie A. E. Darmody,2,2,2,4
b22957790,Private William Ireland,3,1,14,15
b22957807,Private T. Ireland,2,1,4,5
b22957819,Driver N. Cowin,2,1,0,1
b22957820,Sapper C. Campbell,1,0,4,4
b22957832,Private Clement Mahony,2,3,0,3
b22957844,Lieutenant Alfred Cronin,1,1,0,1
b22957856,Private Adrian Mundy,2,2,0,2
b22957868,Private W. Reid,2,1,10,11
b2295787x,Private Kenneth Anderson,4,3,9,12
b22957881,Private G. Morris,3,4,11,15
b22957893,Private J. Greenshields,2,2,0,2
b2295790x,Private Lewis Kelly,1,1,6,7
b22957911,Private Horace Murray,2,1,7,8
b22957923,Corporal Walter Dawe,3,3,1,4
b22957935,Sergeant H. Sullivan,2,1,4,5
b22957947,Private Charles Parmiter,2,1,0,1
b22957959,Private H. Franco,2,2,1,3
b22957960,Private Frederick Best,2,3,20,23
b22957972,Private Edly Shepherd,2,2,2,4
b22957984,Private William Allen,2,2,1,3
b22957996,Corporal J. Atkinson,1,1,0,1
b22958009,Private Percy Baker,1,1,1,2
b22958010,Private George Bartlett,2,2,0,2
b22958022,Lieutenant Robert Botten,1,0,0,0
b22958034,John Burke,1,1,0,1
b22958046,Lieutenant D. Caldwell,1,1,0,1
b22958058,Private John V. Dempsey,1,0,2,2
b2295806x,Private John Daniel,1,0,2,2
b22958071,Private Norman (sic) Duckmanton,1,0,0,0
b22958083,Frederick Fulcher,1,0,0,0
b22958095,Private Hurtle Haines,1,0,1,1
b22958101,Private Robert Hamilton,1,0,3,3
b22958113,Private Arthur Jacobs,1,0,1,1
b22958125,Lieutenant Arthur Lucas,1,0,1,1
b22958137,Leslie Lehmann,1,0,1,1
b22958149,Private Patrick Lyons,1,0,1,1
b22958150,Horace McGuinness,1,0,1,1
b22958162,Private Kenneth Matthews,1,0,3,3
b22958174,Sergeant William Martin,1,0,6,6
b22958186,Corporal J. Morgan,1,0,6,6
b22958198,Private Reginald Mutton,1,0,2,2
b22958204,Private Percival Norman,1,0,1,1
b22958216,Sapper Ralph Nation,1,0,1,1
b22958228,Private H. Pottinger,1,0,0,0
b2295823x,Private Patrick Pillion,1,0,1,1
b22958241,Corporal Alfred Routley,2,0,0,0
b22958253, Private E. Reynolds,1,0,3,3
b22958265,Private Benno Milde,2,0,2,2
b22958277,Private Tom Sellar,1,0,1,1
b22958289,Private Alfred Sawtell,1,0,1,1
b22958290,Clyde Tasker,1,0,1,1
b22958307,Private George Turley,2,0,1,1
b22958319,Private Roy Underwood,1,0,1,1
b22958320,Private John Waters,1,0,2,2
b22958332,Sergeant N. Page,3,3,9,12
b22958344,Lance Corporal John Deane,3,2,1,3
b22958356,Flight Lieutenant C. Randell,2,1,0,1
b22958368,Private C. Turner,2,1,7,8
b2295837x,Trooper Michael Lyons,1,0,1,1
b22958381,Lance Corporal William Matthews,2,1,6,7
b22958393,Private Herbert Pyle,1,0,1,1
b2295840x,Private Gilbert Porter,1,0,3,3
b22958411,Private W. Williams,1,0,14,14
b22958423,Private Percival Treloar,2,1,4,5
b22958435,Warrant Officer Henry Lawson,2,2,0,2
b22958447,Private John Turner,2,2,3,5
b22958459,Private Charles Brooks,3,1,5,6
b22958460,Private Joseph Clapp,1,1,1,2
b22958472,Major Horace Henwood,3,3,1,4
b22958484,Private Henry Rundle,4,1,14,15
b22958496,Private Charles Shea,3,1,2,3
b22958502,Private Alfred Horne,3,2,0,2
b22958514,Private Clarence Evans,2,3,2,5
b22958526,Lieutenant Thomas Dealy,1,1,0,1
b22958538,Private Leonard Burnett,2,2,0,2
b2295854x,Gunner Keith Jones,2,3,1,4
b22958551,Private L. Noy,2,1,3,4
b22958575,Private Mark Betts,2,2,1,3
b22958587,Lance Corporal G. Williams,2,5,17,22
b22958605,Private Amos Baldwin,2,3,2,5
b22958617,Private Arthur Davey,1,1,0,1
b22958630,Private George Treglown,3,1,1,2
b22958642,Private Herbert Roberts,3,3,8,11
b22958654,Private Frank Deeley,1,1,0,1
b22958666,Private Emmett O'Leary,2,3,0,3
b22958678,Private William Francis,2,1,7,8
b2295868x,Lieutenant E. Cheney,3,2,4,6
b22958691,Corporal James Peterson,3,2,2,4
b22958708,Driver A. Bellis,2,1,0,1
b2295871x,Private Ernest Davison,2,2,0,2
b22958721,Private Malcolm Hugall,1,1,0,1
b22958733,Private Howard Hatcher,1,1,0,1
b22958745,Private Rowland Harris,1,1,2,3
b22958757,Charles Jenkinson,1,0,0,0
b22958769,Lieutenant Frederick H. Lawson,1,1,1,2
b22958770,Private Thomas Murray,1,1,5,6
b22958782,Private Octavius Pyne,1,1,0,1
b22958794,Private Joseph Polle,1,1,0,1
b22958800,Sergeant Harold Staples,1,1,0,1
b22958812,Sapper John Siddall,1,0,1,1
b22958824,Pat Wynes,1,0,1,1
b22958836,Captain H. Barlow,1,1,0,1
b22958848,Major J. Eller,1,1,0,1
b2295885x,Lieutenant L. Errey,1,0,0,0
b22958861, Major F. McLean,1,1,3,4
b22958873,Captain J. Catron,1,1,0,1
b22958885,Captain P. Charlton,1,1,1,2
b22958897,Captain J. Hopkins,1,1,0,1
b22958903,Lieutenant R. Barber,1,1,1,2
b22958915,Lieutenant J. Blackman,1,0,0,0
b22958927,Lieutenant A. Bock,1,1,0,1
b22958939,Lieutenant R. Brinsmead,1,1,0,1
b22958940,Lieutenant G. Cameron,1,1,4,5
b22958952,Lieutenant H. Clifton,1,1,1,2
b22958964,Lieutenant R. Glanville,1,1,1,2
b22958976,Lieutenant W. Haigh,1,1,0,1
b22958988,Lieutenant G. Hammond,1,1,2,3
b2295899x,Lieutenant T. Keillor,2,2,0,2
b22959002,Lieutenant J. Lapthorne,1,1,0,1
b22959014,Lieutenant J. Maguire,1,1,0,1
b22959026,Lieutenant W. McIntosh,1,0,0,0
b22959038,Lieutenant N. McLachlan,1,1,1,2
b2295904x,Lieutenant W. Moore,1,1,0,1
b22959051,Lieutenant P. Rauert,1,1,0,1
b22959063,Lieutenant-Colonel Frank Rowell ,1,0,1,1
b22959075,Lieutenant B. Rush,1,1,1,2
b22959087,Lieutenant A. Sheath,1,1,0,1
b22959099,Captain G. Ferrier,1,1,0,1
b22959105,Captain R. Mowland,1,0,0,0
b22959117,Captain L. Seymour,1,1,1,2
b22959129,Lieutenant L. Brunton,1,1,0,1
b22959130,Lieutenant A. Bussell,1,0,0,0
b22959142,Lieutenant W. Denny,1,1,1,2
b22959154,Lieutenant I. Harrison,1,1,6,7
b22959166,Lieutenant R. Money,1,1,12,13
b22959178,Lieutenant W. Needs,1,1,2,3
b2295918x,Lieutenant S. Roberts,1,1,4,5
b22959191,Lieutenant R. Smith,1,1,15,16
b22959208,Lieutenant T. Pitman,2,1,1,2
b2295921x,Private Harold Hoole,2,2,0,2
b22959221,Private Robert Gross,1,1,1,2
b22959233,Private F. Franklin,1,1,4,5
b22959245,Private G. Hammond,1,1,2,3
b22959257,Private John Wright,1,0,3,3
b22959269,Private A. Baldray (sic),1,0,1,1
b22959270,Private H. Hill,1,0,18,18
b22959282,Private J. Murphy,1,0,3,3
b22959294,Private W. Eldridge,1,0,0,0
b22959300,Private William Finch,2,2,4,6
b22959312,Private John Coombs,3,1,2,3
b22959324,Private H. Glover,2,3,3,6
b22959336,Trooper Leslie Peterson,2,2,0,2
b22959348,Private Roy Driscoll,1,1,0,1
b22959361,Major William McKeevor,1,1,1,2
b22959373,Private A. Daniel,1,1,0,1
b22959385,Private A. J. Philpotts (sic),1,0,1,1
b22959397,Private Alfred J. Townsend,2,2,6,8
b22959403,Private Lance Green,1,1,8,9
b22959415,Norman Coombs,1,1,0,1
b22959427,Private William Collins,1,1,1,2
b22959439,Private Stephen Agett,1,1,0,1
b22959440,Clive Chase,1,1,1,2
b22959452,Private Henry (Joe) Cook,1,1,1,2
b22959464,Percy Clark,1,1,1,2
b22959476,Les. Davies,1,1,0,1
b22959488,Sergeant J. Davies,1,1,2,3
b2295949x,Private Darrell Horsley,1,1,0,1
b22959506,Private Daniel Haydock,1,1,0,1
b22959518,Private James Hood,1,1,2,3
b2295952x,Private W. Harvey,1,1,2,3
b22959531,Private A. Hirschausen,3,1,1,2
b22959543,Private J. Kloss,2,2,0,2
b22959555,Fitter Corporal Andrew Stenhouse,1,0,0,0
b22959567,Sergeant H. Hannam,1,1,0,1
b22959579,Private R. James,1,4,14,18
b22959580,Private J. Dobbins,1,1,0,1
b22959592,Private P. Christian,1,1,2,3
b22959609,Sergeant Harry Rawson,1,1,0,1
b22959610,Lance Corporal A. Ticklie,1,1,0,1
b22959622,Private A. Dobson,2,1,0,1
b22959634,Lance Corporal Ernest Hutton,2,1,2,3
b22959646,Private Herbert Hobbs,2,1,2,3
b22959658,Private G. Bates,1,1,0,1
b2295966x,Sapper N. Williamson,1,1,1,2
b22959683,Lance Corporal R. Crowe,1,1,0,1
b22959695,Lance Corporal S. R. Cooper,1,1,2,3
b22959701,Private John Barber,3,3,3,6
b22959713,Private O. Patterson,1,1,1,2
b22959737,Lance Corporal R. Burn,1,1,2,3
b22959749,Private R. Masters,1,1,3,4
b22959750,Private W. Le Brun,1,1,0,1
b22959774,Private R. Wiese,3,2,1,3
b22959786,Private E. Mayell,1,1,0,1
b22959798,Corporal Urban Warren,3,1,2,3
b22959804,Private H. Holland,1,1,1,2
b22959816,Private A. Gregory,1,1,1,2
b22959828,Private Harold Brown,1,1,4,5
b2295983x,Private Allen Brown,1,1,3,4
b22959841,Private Thomas Cockrum,1,1,0,1
b22959853,Lance Corporal Frank Dadds,1,1,0,1
b22959865,Sergeant Kenneth Fraser,1,1,0,1
b22959877,Private P. Fennell,1,1,0,1
b22959889,Private Eric Grosvenor,1,1,0,1
b22959890,Private Frank Gilbert,2,1,5,6
b22959907,Lance Corporal Stewart Grigg,1,1,0,1
b22959919,Private William Inglis,1,0,1,1
b22959920,Private Stanley Laurie,1,0,1,1
b22959932,Private F. Lucas,1,0,1,1
b22959944,Private M. Monaghan,1,0,0,0
b22959956,Private Alfred Parkinson,1,0,1,1
b22959968,Corporal Walter Sandery,1,0,1,1
b2295997x,Lieutenant A. Sheard,1,0,1,1
b22959981,Angus Worthington,1,0,0,0
b22959993,Cyril White,1,0,1,1
b22960004,Private P. Begley,1,1,0,1
b22960016,Private Percy Beauchamp,1,0,1,1
b22960028,Private William Ball,1,0,2,2
b2296003x,Private Arthur Benton,1,0,1,1
b22960041,Private Norman Currie,1,0,1,1
b22960053,Sergeant Henry Cheney,1,0,2,2
b22960065,Private Oscar Chenoweth,2,0,0,0
b22960077,Private Jack Dwiar,1,0,1,1
b22960089,Private Lawrence Eglinton,2,0,2,2
b22960090,Private Leslie Edgar,1,0,2,2
b22960107,Private Joseph Earls,1,0,1,1
b22960119,Private Jack Fitzpatrick,1,0,1,1
b22960120,Lance Corporal Percy Foster,2,0,3,3
b22960132,Lance Corporal Arthur Funnell,1,0,0,0
b22960144,Douglas Freeman,1,0,1,1
b22960156,Private Herbert Gale,1,0,2,2
b22960168,Private Clifford Goode,1,0,1,1
b2296017x,Lance Corporal E. Goodes,1,0,1,1
b22960181,Private Ednie George,1,0,4,4
b22960193,William Glaister,1,0,1,1
b2296020x,Sergeant O. Griffen,1,0,0,0
b22960211,Private William Harry,1,0,3,3
b22960223,Private William Hannam,1,0,1,1
b22960235,Private J. Hogan,1,0,2,2
b22960247,Private R. Haines,1,0,2,2
b22960259,Charles Haines,1,0,1,1
b22960260,Private George Hinderwell,1,0,0,0
b22960272,Corporal Harold Harper,1,0,1,1
b22960284,Temporary Sergeant Charles Hendry,2,0,1,1
b22960296,Walter Holman,1,0,1,1
b22960302,Sergeant Albert Holland,1,0,2,2
b22960314,Sapper Harry Perrers,2,1,0,1
b22960326,Lieutenant Percival West,2,2,7,9
b22960338,Captain Dudley Adams,1,1,0,1
b2296034x,Private Arthur Wallis,1,1,0,1
b22960351,Major Neville Swift,2,1,2,3
b22960363,Private John Roberts,3,3,6,9
b22960375,Clarence Ash,2,2,1,3
b22960387,Captain Harold Armitage,1,1,0,1
b22960399,Private Albert Adcock,1,1,0,1
b22960405,Charles Alp,1,1,0,1
b22960417,Frederick Atkinson,2,2,0,2
b22960429,Private Walter Bruhn,1,1,0,1
b22960430,Private William Bath,2,2,2,4
b22960442,Lance Corporal Norman Henley,1,0,2,2
b22960466,Private N. Herring,1,0,1,1
b22960478,Sergeant Hedley Joyce,1,0,1,1
b2296048x,Private Allan Johnson,1,0,2,2
b22960491,William Jenetzky,1,0,1,1
b22960508,Private Frederick Jeffries,1,0,1,1
b2296051x,Private Frank Kingsley,1,0,1,1
b22960521,Private Ernest Kenneth,1,0,1,1
b22960533,Private Robert Kemsley,1,0,1,1
b22960545,Sydney Kennewell,1,0,1,1
b22960557,Corporal Hedley Leverington,1,0,1,1
b22960569,Private W. Lawrance,1,0,0,0
b22960570,Private Edgar Lacey,1,0,1,1
b22960582,Private Richard Lyung,1,0,1,1
b22960594,Private Ernest Lawson,1,0,1,1
b22960600,Private Sydney Mace,1,0,2,2
b22960612,Private Edgar Maxwell,1,0,1,1
b22960624,Private J. Mullins,1,0,1,1
b22960636,Lance Corporal Henry Mahoney,1,0,1,1
b22960648,Corporal J. Murray,1,0,8,8
b2296065x,Private Victor Moore,1,0,1,1
b22960661,Private J. Mochrie,1,0,1,1
b22960673,Private Rod McLeod,1,0,1,1
b22960685,Sergeant John  Mehaffey,1,0,1,1
b22960697,Private Theodore Norman,1,0,3,3
b22960703,Private Andries Norman,1,0,3,3
b22960715,Private John Neddermeyer,1,0,0,0
b22960727,Private Edward O'Toole,1,0,1,1
b22960739,Private John O'Rielly,1,0,0,0
b22960740,Private William Potts,1,0,1,1
b22960752,Private John Rollison,1,0,0,0
b22960764,Private Stephen Roach,1,0,1,1
b22960776,Private Allan Reid,1,0,1,1
b22960788,Private William Ranclaud,1,0,1,1
b2296079x,Lieutenant Esson Rule,1,0,1,1
b22960806,Private Stephen Roberts,2,0,4,4
b22960818,Private A. Smith,1,0,5,5
b2296082x,Private James Woodgate,1,0,1,1
b22960831,Private P. Stagg,1,0,0,0
b22960843,Private John Stewart,1,0,3,3
b22960855,Lance-Corporal Con Shea,2,0,2,2
b22960867,Sergeant H. Steuve,1,0,1,1
b22960879,Howard Stark,1,0,1,1
b22960880,Lance Corporal John Taylor,1,0,2,2
b22960892,Private Roger Tavender,1,0,1,1
b22960909,Private Frank Tiver,2,0,2,2
b22960910,Ted Trehearne,1,0,0,0
b22960922,Corporal G. R. Turpin,1,0,1,1
b22960934,Private Ernest Truan,2,0,0,0
b22960946,Fred Thompson,1,0,1,1
b22960958,Hugh Thompson,1,0,1,1
b2296096x,Private Norman Tucker,1,0,1,1
b22960971,Private Hurtle Whaites,1,0,0,0
b22960983,Private Charles Washington,1,0,1,1
b22960995,T. Wood,1,0,13,13
b22961008,Private Herbert Winner,1,0,3,3
b2296101x,Private Herbert Wall,2,0,9,9
b22961021,Private George Watt,1,0,1,1
b22961033,Hardy Klar,1,1,0,1
b22961045,Gunner Charles Nurse,2,1,2,3
b22961057,Ernest Woolnough,2,0,1,1
b22961069,Private Frederick Sandford,1,0,1,1
b22961070,Driver H. Comerford,4,0,1,1
b22961082,Sergeant R. Temple,1,1,1,2
b22961094,Company Sergeant-Major D. Veale,1,1,1,2
b22961100,Private Norman Linton,3,1,0,1
b22961112,Private Percy Read,2,2,18,20
b22961124,Private John Leishman,2,1,0,1
b22961136,Air Mechanic Edward Dewhirst,1,1,0,1
b22961148,Private John Newbold,2,2,0,2
b2296115x,Sapper Harold Hales,2,3,0,3
b22961161,Private Norman Hodges,3,4,3,7
b22961173,Sergeant C. Eatt,1,1,0,1
b22961185,Sapper Harold Bartlett,2,3,0,3
b22961197,Major W. Gosse,1,1,0,1
b22961203,Private Allan Hillam,1,1,0,1
b22961215,Signaller Harold Allen,2,1,1,2
b22961227,Victor Best,1,1,1,2
b22961239,Lieutenant V. Bidstrup,1,1,0,1
b22961240,George Baker,1,1,1,2
b22961252,Private William Batt,1,1,0,1
b22961264,Private Roy Bishop,1,1,0,1
b22961276,Private Herman Beecken,1,1,0,1
b22961288,Private J. Watson,2,0,7,7
b2296129x,Sergeant Ernest Jones,2,3,1,4
b22961318,Private H. White,1,1,13,14
b2296132x,Private L. S. Giles,3,2,8,10
b22961331,Corporal Alfred J. Smith,1,1,17,18
b22961343,Private Anthony Bratchford,1,0,0,0
b22961355,Lieutenant W. G. Blaskett,2,0,2,2
b22961367,Private J. Browne,1,0,2,2
b22961379,Private R. Clare,1,0,4,4
b22961380,Roland Carman,1,0,1,1
b22961392,Private Hughie Cummings,1,0,1,1
b22961409,Private N. Crabb,1,0,1,1
b22961410,Private Herbert Cornish,2,0,2,2
b22961422,Corporal Harry Charles,2,0,10,10
b22961434,Private Henry Dougal,2,0,1,1
b22961446,Private David Drennan,2,0,0,0
b22961458,Lance Corporal William Durdin,2,0,1,1
b2296146x,Lance Corporal Arthur Emmins,2,0,0,0
b22961471,Herbert Freeman,2,0,3,3
b22961483,Private Andrew Gay,1,0,2,2
b22961495,Private Ernest Gebhardt,1,0,1,1
b22961501,Lance Corporal Stanley Gamlen,2,0,0,0
b22961513,Hurtle Harvey,1,0,1,1
b22961525,Private Martin Howley,1,0,0,0
b22961537,Private M. Hanrahan,1,0,0,0
b22961549,Sergeant Harry Horsman,2,0,1,1
b22961550,Private Robert Jemison,1,0,1,1
b22961562,Private Clarence Jeffs,2,0,2,2
b22961574,Private Herbert Kemp,1,0,3,3
b22961586,Major Benjamin Leane,1,0,1,1
b22961598,Private Charles Lewis,2,0,16,16
b22961604,Private Sydney Loraine,1,0,1,1
b22961616,Corporal Jack Mably,1,0,1,1
b22961628,Les May,1,0,1,1
b2296163x,Private John McKenny,1,0,1,1
b22961641,Lance Corporal Duncan MacInnes (sic),1,0,1,1
b22961653,Sergeant Joseph Mahoney,1,0,1,1
b22961665,Private Harold Mills,1,0,3,3
b22961677,Corporal Frederick Marshall,1,0,1,1
b22961689,Private Malcolm Neville,2,0,4,4
b22961690,Private E. Nelson,1,0,3,3
b22961707,Lieutenant William O'Brien,1,0,2,2
b22961719,Lance Corporal James O' Brien,1,0,0,0
b22961720,Lance Corporal H. Pitcher,1,0,1,1
b22961732,Arthur Peters,1,0,1,1
b22961744,Roy Peters,1,0,1,1
b22961756,Private Gordon Parsons,3,1,10,11
b22961768,Private Clarence Revell,1,0,1,1
b2296177x,Frank Rowe,1,0,1,1
b22961781,Sergeant Richard Roe,1,0,0,0
b22961793,William Ryle,1,0,0,0
b2296180x,Lance Corporal Raymond Richards,1,0,1,1
b22961811,Jack Rigby,1,0,0,0
b22961823,Lance Corporal C. Jasper Stevens,1,0,2,2
b22961835,Private Norman Siviour,2,0,1,1
b22961847,Lieutenant Herbert Sigel,1,0,1,1
b22961859,Private Arthur Swanson,2,0,1,1
b22961860,Private J. Speck,1,0,1,1
b22961872,Private Harry Stewart,2,0,5,5
b22961884,Albert Sincock (sic),1,0,1,1
b22961896,Lance Sergeant Robert Sparks,1,0,1,1
b22961902,Gunner Ralph Smith,1,0,1,1
b22961914,Private Arthur Smith,2,1,11,12
b22961926,Claude Sowton,2,0,2,2
b22961938,Private Frederick Thulborn,1,0,1,1
b2296194x,Private Alfred Tucker,1,0,2,2
b22961951,Private Cyril Twigden,2,0,0,0
b22961963,Private E. Todd,1,0,1,1
b22961975,Private Bertram Thomas,1,0,7,7
b22961987,Private Percy Twining,1,0,1,1
b22961999,Corporal B. Vincent,1,0,2,2
b22962001,Private Matthew Way,2,0,60,60
b22962013,Private Frank Kaesehagen,2,1,0,1
b22962025,Captain P. Wheeler,1,1,0,1
b22962037,Private Walter Harris,2,1,6,7
b22962049,Private D. Rhodes,1,1,0,1
b22962050,Private Victor G. McDonald,1,1,5,6
b22962062,Private P. A. Jennings,1,1,0,1
b22962074,Private Herman Heuzenroeder,1,1,0,1
b22962086,Private Douglas Thayne,1,1,0,1
b22962098,Private John Stutley,1,0,0,0
b22962104,Private Eli Johnston,3,1,5,6
b22962116,Lance Corporal H. Lean,1,0,2,2
b22962128,Private W. Macey,1,0,0,0
b2296213x,Private E. Sims,1,2,2,4
b22962141,Private C. Jennings,1,0,0,0
b22962153,Private F. Mawby,1,1,0,1
b22962165,Private Robert Gully,1,1,0,1
b22962177,Private A. Muller,1,1,1,2
b22962189,Private Lance Swift,2,1,6,7
b22962190,Sergeant J. Dallas,2,2,1,3
b22962207,Private Harry Bates,1,1,0,1
b22962219,Private Thomas Nolan,2,1,2,3
b22962220,Gunner P. Crowe,2,1,2,3
b22962232,Private W. Colwill,1,1,1,2
b22962244,Private Theador Langkow,1,1,0,1
b22962256,Lionel Kelly,1,1,0,1
b22962268,Private Thomas Kirby,2,1,2,3
b2296227x,Private Thomas Rusbridge,2,1,0,1
b22962281,Private Ralph Newbery,2,0,0,0
b22962293,Private Joseph Battams,2,3,1,4
b2296230x,Bombardier Sydney Fowler,2,1,4,5
b22962311,Private Lawrence O'Donnell,2,1,0,1
b22962323,Corporal Leslie Eyre,2,2,2,4
b22962335,Lieutenant William Varley,1,0,0,0
b22962347,Charles Ellis,1,1,1,2
b22962359,Private Alfred Charles,3,4,7,11
b22962360,Private William Conlin,1,1,0,1
b22962372,Lance Corporal Cecil Hall,1,1,1,2
b22962384,Private Samuel Gale,3,3,1,4
b22962396,Private P. Rowley,1,1,0,1
b22962402,Lieutenant Arthur Nield,3,2,1,3
b22962414,Percival Scott,2,2,4,6
b22962426,Private Reuben Pope,2,2,1,3
b22962438,Sergeant Walter Josephs,3,3,2,5
b2296244x,Private Rowland Wells,2,1,3,4
b22962451,John Glasson,1,0,0,0
b22962463,Gunner George Ruse,4,3,1,4
b22962475,Private Charles Foster,2,0,6,6
b22962487,Gunner William Thomas,2,3,9,12
b22962499,Corporal Frederick Arnold,1,0,1,1
b22962505,Sergeant P. Brusnahan,1,0,0,0
b22962517,Henry Bird,2,1,9,10
b22962529,Private Albert Bamblett,1,0,0,0
b22962530,Private Albert Cracknell,1,0,0,0
b22962542,Edward Colbert,1,0,1,1
b22962554,Bombardier A. Cotton,1,0,1,1
b22962566,Lance Corporal Wilfred Coulter,1,0,0,0
b22962578,Private M. W. Colley,1,0,2,2
b2296258x,James Cain,1,0,1,1
b22962591,Lance Corporal Frank Elliott,1,0,1,1
b22962608,Private R. Francis,1,0,6,6
b2296261x,Private W. Gardner,1,0,2,2
b22962621,Lance Corporal Cecil Growden,1,0,1,1
b22962633,Signaller Richard Holberton,1,0,1,1
b22962645,Private Harold Hollis,1,0,1,1
b22962657,Private James Hickey,1,0,1,1
b22962669,Private Fred Keane,2,0,2,2
b22962670,Private Clarence Laurie,1,0,1,1
b22962682,Private George Lucas,2,0,4,4
b22962694,Private A. Levett,1,0,1,1
b22962700,Private W. Milburn,1,0,0,0
b22962712,William Mead,1,0,1,1
b22962724,Private Gordon MacDonald,1,0,2,2
b22962736,Bombardier Frank McDonnell,1,0,1,1
b22962748,Private Robert McColl,1,0,0,0
b2296275x,Private John McIntosh,1,0,0,0
b22962761,Douglas Moore,1,0,1,1
b22962773,Lance Corporal Claude Noel,1,0,1,1
b22962785,Private Reuben Nottage,1,0,0,0
b22962797,Private C. Robinson,1,0,3,3
b22962803,Sergeant E. Read,1,0,7,7
b22962815,Albert Schultz,1,0,0,0
b22962827,Private George Smith,1,0,7,7
b22962839,Surgeon Captain Norman Shierlaw,1,0,1,1
b22962840,Private Harry Scantlebury,1,0,1,1
b22962852,Private W. Spendiff,1,0,0,0
b22962864,Trooper Francis Schuyler,1,0,0,0
b22962876,Sergeant Norman Watts,1,0,1,1
b22962888,Lieutenant John Whittle,2,3,0,3
b2296289x,Private William Birbeck,2,1,0,1
b22962906,Private A. Gill,1,1,2,3
b22962918,Private L. Lambson,1,1,0,1
b2296292x,Driver C. McCarron,1,0,0,0
b22962931,Private W. McGregor,4,3,4,7
b22962943,Private A. Wallis,1,0,0,0
b22962955,Private A. Weaver,2,2,0,2
b22962967,Flight Lieutenant John Gordon,1,1,3,4
b22962979,Lieutenant Noah and Privates William and John Pulham,1,0,0,0
b22962992,Corporal J. Sheridan,1,1,0,1
